進出口別,日期,貨品號列,中文貨名,英文貨名,國家,美元(千元),重量(公噸)
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),宏都拉斯,0,0.001
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),希臘,176,35.361
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),沙烏地阿拉伯,1066,450.653
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),其他國家,303,7.116
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),奈及利亞,118,43.736
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),孟加拉,70,7.573
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),帛琉,95,21.107
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),波蘭,10480,348.864
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),法國,19113,4014.182
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),肯亞,130,23.598
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),芬蘭,332,78.728
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿拉伯聯合大公國,2777,700.91
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿根廷,1531,413.36
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿曼,151,22.963
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿魯巴,11,1.531
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),保加利亞,4814,56.932
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),俄羅斯,1160,222.531
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),南非,6592,1257.292
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),南韓,3325,88.758
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),哈薩克,8,0.043
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),柬埔寨,15001,145.585
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),科威特,56,8.769
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),美國,259997,28213.058
